Wall time,Step,Value
1521306791.076899,3907,1.266804814338684
1521307418.366563,7814,1.0017558336257935
1521308046.3937385,11721,0.986824631690979
1521308674.855247,15628,0.8713690638542175
1521309304.3788347,19535,1.0231566429138184
1521309931.3661478,23442,0.8342934250831604
1521310560.2250633,27349,0.8384137749671936
1521311188.1684666,31256,0.7501769065856934
1521311817.833457,35163,0.8105548620223999
1521312447.1675627,39070,0.8827998638153076
1521313076.163873,42977,0.7374472618103027
1521313704.7389307,46884,0.7417312860488892
1521314332.9538803,50791,0.7488621473312378
1521314961.9455523,54698,0.7608981728553772
1521315591.7570348,58605,0.7560684084892273
1521316219.6163836,62512,0.7490759491920471
1521316849.2789803,66419,0.7487629652023315
1521317478.2596402,70326,0.7492443323135376
1521318107.0845718,74233,0.7507363557815552
1521318739.858895,78140,0.7506135106086731
1521319368.7231126,82047,0.7497243881225586
1521319997.1962025,85954,0.7500998973846436
1521320628.7362733,89861,0.7499474287033081
1521321258.7967496,93768,0.7501847743988037
1521321890.849218,97675,0.7498232126235962
