Wall time,Step,Value
1520540341.635072,3907,1.4440438747406006
1520540799.9873176,7814,1.2948514223098755
1520541256.0223763,11721,1.2800897359848022
1520541713.381702,15628,1.08138906955719
1520542172.3508117,19535,0.957021951675415
1520542631.0874877,23442,0.9084097146987915
1520543088.7505913,27349,1.1107337474822998
1520543546.5215907,31256,0.9906525611877441
1520544006.5061762,35163,1.5601582527160645
1520544464.729824,39070,0.9533888697624207
1520544923.0051732,42977,1.0535365343093872
1520545380.8952296,46884,1.0869295597076416
1520545836.7675648,50791,0.9799662828445435
1520546292.684822,54698,0.9695660471916199
1520546749.6964996,58605,0.908108115196228
1520547209.0133066,62512,1.001854658126831
1520547667.4762514,66419,1.1120775938034058
1520548125.8241446,70326,1.1429719924926758
1520548585.7146363,74233,1.6913667917251587
1520549045.809473,78140,1.0145561695098877
1520549503.6399145,82047,0.9135217666625977
1520549963.42974,85954,0.8395707607269287
1520550422.3856988,89861,1.1021943092346191
1520550881.081522,93768,0.9245337247848511
1520551340.8791144,97675,1.9285664558410645
