Wall time,Step,Value
1519402974.8713918,1,2.617964744567871
1519402986.7113614,101,2.065809965133667
1519402997.8110466,201,1.6912167072296143
1519403008.8984132,301,1.5860109329223633
1519403020.1900003,401,1.4206420183181763
1519403031.2738192,501,1.3774950504302979
1519403042.3677042,601,1.2780681848526
1519403053.443019,701,1.3165303468704224
1519403064.7173336,801,1.3916630744934082
1519403075.7979672,901,1.1857901811599731
1519403086.8718808,1001,1.2106602191925049
1519403097.9710991,1101,1.0369675159454346
1519403109.1495528,1201,1.171858787536621
1519403120.2293224,1301,0.91428542137146
1519403131.3087182,1401,0.8622506260871887
1519403142.413938,1501,0.9316440224647522
1519403153.6865008,1601,1.047468900680542
1519403164.762819,1701,0.9654715061187744
1519403175.8993587,1801,0.9567529559135437
1519403187.0148468,1901,0.9954878091812134
1519403198.3339343,2001,0.8504724502563477
1519403209.4372778,2101,0.8903306126594543
1519403220.5412192,2201,1.015549898147583
1519403231.632729,2301,0.9149429798126221
1519403242.9238358,2401,0.9265826940536499
1519403254.0149872,2501,0.8220478892326355
1519403265.0859692,2601,0.8271127343177795
1519403276.1727536,2701,0.7596943378448486
1519403287.4154701,2801,0.7956512570381165
1519403298.4997048,2901,0.7776620984077454
1519403309.602555,3001,0.7776705026626587
1519403320.7047853,3101,0.6915056705474854
1519403331.994307,3201,0.882077157497406
1519403343.0666225,3301,0.6128334403038025
1519403354.1382947,3401,0.7818828821182251
1519403365.2341042,3501,0.7818450927734375
1519403376.529692,3601,0.6301937699317932
1519403387.6238317,3701,0.8230687379837036
1519403398.7075624,3801,0.7923538684844971
1519403409.7921135,3901,0.8010162115097046
1519403425.6731925,3908,0.9721407890319824
1519403437.3984091,4008,0.6010674834251404
1519403448.508272,4108,0.6892490983009338
1519403459.6049027,4208,0.6709756255149841
1519403470.9329894,4308,0.6554968357086182
1519403482.057151,4408,0.6953678131103516
1519403493.179909,4508,0.5591722130775452
1519403504.2809215,4608,0.5525511503219604
1519403515.4763532,4708,0.6739027500152588
1519403526.5700758,4808,0.6789181232452393
1519403537.6844525,4908,0.5429855585098267
1519403548.7882876,5008,0.616302490234375
1519403560.1245046,5108,0.6763695478439331
1519403571.2349682,5208,0.6540687084197998
1519403582.3389568,5308,0.6737528443336487
1519403593.4493468,5408,0.6565991640090942
1519403604.7303646,5508,0.6782464981079102
1519403615.8478203,5608,0.611315131187439
1519403626.94989,5708,0.4825056791305542
1519403638.0630424,5808,0.6435871720314026
1519403649.3009887,5908,0.5644717216491699
1519403660.4110155,6008,0.5781242847442627
1519403671.508393,6108,0.6235820651054382
1519403682.6114073,6208,0.738882839679718
1519403693.9286668,6308,0.5501543283462524
1519403705.0626717,6408,0.4638090431690216
1519403716.1713107,6508,0.5343092679977417
1519403727.299333,6608,0.6384937763214111
1519403738.5675476,6708,0.540884792804718
1519403749.690999,6808,0.6385358572006226
1519403760.8259203,6908,0.596103310585022
1519403771.943489,7008,0.5301610827445984
1519403783.1891727,7108,0.5119642615318298
1519403794.304894,7208,0.6104199886322021
1519403805.4252193,7308,0.5357111096382141
1519403816.5547714,7408,0.6114697456359863
1519403827.8433437,7508,0.4894472360610962
1519403838.9718938,7608,0.5118988752365112
1519403850.089139,7708,0.521965503692627
1519403861.1859024,7808,0.4731106758117676
1519403876.3423288,7815,0.644133448600769
1519403888.13808,7915,0.5467052459716797
1519403899.2649136,8015,0.5295286774635315
1519403910.366757,8115,0.6156136989593506
1519403921.6171386,8215,0.6640223264694214
1519403932.7234488,8315,0.538774847984314
1519403943.8589163,8415,0.4083908796310425
1519403954.995771,8515,0.39895206689834595
1519403966.3459156,8615,0.49721699953079224
1519403977.4739263,8715,0.3846798539161682
1519403988.5936515,8815,0.5084134936332703
1519403999.7270238,8915,0.5061302781105042
1519404010.986298,9015,0.44415003061294556
1519404022.0652075,9115,0.42333343625068665
1519404033.1524174,9215,0.5031629204750061
1519404044.2662666,9315,0.7365848422050476
1519404055.6108654,9415,0.4761233925819397
1519404068.144753,9515,0.488798052072525
1519404079.2507272,9615,0.4755256175994873
1519404090.3495164,9715,0.5630836486816406
1519404101.6101923,9815,0.46079838275909424
1519404112.6896248,9915,0.5499117374420166
1519404123.805196,10015,0.5489071011543274
1519404134.918131,10115,0.4469429850578308
1519404146.2063785,10215,0.4306512176990509
1519404157.3303246,10315,0.5035858750343323
1519404168.4458115,10415,0.48182713985443115
1519404179.5589728,10515,0.515557587146759
1519404193.3106527,10615,0.45601868629455566
1519404204.416537,10715,0.5018407106399536
1519404215.5397906,10815,0.4371345639228821
1519404226.6613562,10915,0.4952942132949829
1519404237.951678,11015,0.4383305311203003
1519404249.081613,11115,0.3465650975704193
1519404260.1937747,11215,0.5174487829208374
1519404271.2823231,11315,0.4065151810646057
1519404282.5745604,11415,0.43997499346733093
1519404293.679359,11515,0.4236040711402893
1519404304.8127038,11615,0.47896987199783325
1519404316.4847398,11715,0.39151114225387573
1519404679.037857,11722,0.38116490840911865
1519404690.8556182,11822,0.422607421875
1519404701.9855056,11922,0.4639733135700226
1519404713.1321428,12022,0.5070779323577881
1519404724.5539234,12122,0.35869914293289185
1519404735.7249644,12222,0.41672900319099426
1519404746.8489656,12322,0.39091432094573975
1519404757.97524,12422,0.3636084198951721
1519404769.2410586,12522,0.49072718620300293
1519404780.3371537,12622,0.47503429651260376
1519404791.4397266,12722,0.37364864349365234
1519404802.5386477,12822,0.40578123927116394
1519404813.8089786,12922,0.49500012397766113
1519404824.9100413,13022,0.45057111978530884
1519404836.0195043,13122,0.46221548318862915
1519404847.1222293,13222,0.3925209045410156
1519404858.3656104,13322,0.37139788269996643
1519404869.4907584,13422,0.5710342526435852
1519404880.5996563,13522,0.40539538860321045
1519404891.7162063,13622,0.3372383713722229
1519404903.0262628,13722,0.45821839570999146
1519404914.1322138,13822,0.4864529073238373
1519404925.2599227,13922,0.42412716150283813
1519404936.3609977,14022,0.42161333560943604
1519404947.671469,14122,0.4015868902206421
1519404958.782582,14222,0.4133085608482361
1519404969.909302,14322,0.4265362024307251
1519404981.0503528,14422,0.38971608877182007
1519404992.4022338,14522,0.37881118059158325
1519405003.5222204,14622,0.4480435252189636
1519405014.675463,14722,0.4220661222934723
1519405025.811612,14822,0.344218373298645
1519405037.1000724,14922,0.34000319242477417
1519405048.244502,15022,0.4753049612045288
1519405059.3676906,15122,0.38404202461242676
1519405070.494189,15222,0.49153637886047363
1519405081.8373792,15322,0.4244561791419983
1519405092.9599352,15422,0.48601233959198
1519405104.0808868,15522,0.4026055335998535
1519405115.1908805,15622,0.40868309140205383
