Wall time,Step,Value
1520620600.243758,1,2.6306354999542236
1520620612.0488968,101,2.521164894104004
1520620623.2267282,201,2.5180492401123047
1520620634.406186,301,2.402742385864258
1520620645.7957394,401,2.3175153732299805
1520620656.967175,501,2.2833690643310547
1520620668.1470509,601,2.324525833129883
1520620679.3287392,701,2.2036659717559814
1520620690.7209015,801,2.095609664916992
1520620701.913867,901,2.0635554790496826
1520620713.1009808,1001,2.061408281326294
1520620724.2780507,1101,2.0612714290618896
1520620735.625027,1201,2.0739870071411133
1520620746.800762,1301,2.039924383163452
1520620757.952946,1401,1.9638328552246094
1520620769.1263747,1501,1.978999137878418
1520620780.4513113,1601,1.971643328666687
1520620791.6289907,1701,1.9140843152999878
1520620802.8192754,1801,1.8774070739746094
1520620814.0113583,1901,1.8964886665344238
1520620825.3992703,2001,1.9190789461135864
1520620836.5775228,2101,1.8632975816726685
1520620847.7694376,2201,1.8022571802139282
1520620858.9463184,2301,1.9378671646118164
1520620870.3101847,2401,1.7363145351409912
1520620881.4983096,2501,1.9100415706634521
1520620892.675863,2601,1.805389642715454
1520620903.8612592,2701,1.8942315578460693
1520620915.2449703,2801,1.960083246231079
1520620926.4073176,2901,1.5995031595230103
1520620937.5823786,3001,1.8740112781524658
1520620948.7690098,3101,1.80568265914917
1520620960.2208767,3201,1.8265985250473022
1520620971.409808,3301,1.755933403968811
1520620982.6318598,3401,1.7948886156082153
1520620993.8397734,3501,1.771857738494873
1520621005.239342,3601,1.7072768211364746
1520621016.4167867,3701,1.7510724067687988
1520621027.6070457,3801,1.7578299045562744
1520621038.8047802,3901,1.7773733139038086
1520621059.0617309,3908,1.7186527252197266
1520621070.9046798,4008,1.696104645729065
1520621082.1224117,4108,1.7417304515838623
1520621093.3296251,4208,1.7357841730117798
1520621104.6903872,4308,1.7053966522216797
1520621115.89617,4408,1.700645923614502
1520621127.109637,4508,1.5958833694458008
1520621138.313643,4608,1.631665825843811
1520621149.704769,4708,1.625599980354309
1520621160.9148314,4808,1.7067147493362427
1520621172.1361837,4908,1.7236204147338867
1520621183.352965,5008,1.6151165962219238
1520621194.6516354,5108,1.7389795780181885
1520621205.8745503,5208,1.6591054201126099
1520621217.0839055,5308,1.637696623802185
1520621228.2953045,5408,1.688810110092163
1520621239.685539,5508,1.6590204238891602
1520621250.9156563,5608,1.5344618558883667
1520621262.1337407,5708,1.5314513444900513
1520621273.3409765,5808,1.6451371908187866
1520621284.6617782,5908,1.6224428415298462
1520621295.8816226,6008,1.5882123708724976
1520621307.0746927,6108,1.5390026569366455
