Wall time,Step,Value
1520825119.0882053,3907,1.057892084121704
1520825775.9362993,7814,0.9710951447486877
1520826435.9334214,11721,0.8594679832458496
1520827094.1587985,15628,0.8710178136825562
1520827750.4924448,19535,0.7913975119590759
1520828406.7913709,23442,0.7972393035888672
1520829065.8008509,27349,0.7517757415771484
1520829725.431231,31256,0.9264447093009949
1520830386.560035,35163,0.869865894317627
1520831046.0223234,39070,0.8648631572723389
1520831704.8433564,42977,0.8210657835006714
1520832364.0850239,46884,0.7791316509246826
1520833019.9725318,50791,0.9266819953918457
1520833675.624338,54698,0.8147751092910767
1520834330.942618,58605,0.8283995389938354
1520834990.1515324,62512,0.8787547945976257
1520835646.7104974,66419,1.0199848413467407
1520836305.3190055,70326,1.0507583618164062
1520836967.8214593,74233,0.8646972179412842
1520837626.6502657,78140,1.0502876043319702
1520838283.8139076,82047,0.8854324817657471
1520838939.464649,85954,0.8862161636352539
1520839597.2348778,89861,0.833950400352478
1520840254.9637778,93768,1.304054617881775
1520840912.6612184,97675,0.9674559831619263
