Wall time,Step,Value
1521290418.801236,3907,1.1459599733352661
1521291077.497494,7814,0.897274374961853
1521291734.7548256,11721,0.8405982851982117
1521292391.286764,15628,0.8280499577522278
1521293046.24436,19535,0.7962200045585632
1521293701.0285218,23442,0.8437913060188293
1521294352.8114958,27349,0.8846533894538879
1521295006.662791,31256,0.7904844284057617
1521295661.5477319,35163,0.8982328772544861
1521296319.523702,39070,0.8070099949836731
1521296972.9992273,42977,0.743226945400238
1521297628.0652993,46884,0.7470101714134216
1521298283.258306,50791,0.7547152042388916
1521298938.1941295,54698,0.7650086283683777
1521299591.145028,58605,0.7902444005012512
1521300245.4617944,62512,0.7666711211204529
1521300900.3785412,66419,0.767800509929657
1521301555.1850188,70326,0.7698856592178345
1521302210.2578418,74233,0.7706357836723328
1521302864.559051,78140,0.7718034386634827
1521303523.5497081,82047,0.7717291712760925
1521304176.1353784,85954,0.7718044519424438
1521304830.452417,89861,0.7720893025398254
1521305486.0430028,93768,0.7714006900787354
1521306139.1426888,97675,0.7715839743614197
