Wall time,Step,Value
1520715001.771158,1,2.598205804824829
1520715016.1666467,101,1.9881328344345093
1520715029.239976,201,1.681418776512146
1520715042.3222377,301,1.6702897548675537
1520715055.5725403,401,1.4584301710128784
1520715068.6407032,501,1.500154733657837
1520715081.7398162,601,1.0911623239517212
1520715094.8243735,701,1.128602147102356
1520715108.0798688,801,1.1824795007705688
1520715121.300396,901,1.0866509675979614
1520715134.381257,1001,1.0371932983398438
1520715147.4290488,1101,1.1165789365768433
1520715160.7401953,1201,0.9814000725746155
1520715173.8366659,1301,1.023600697517395
1520715186.934162,1401,1.2257975339889526
1520715200.017054,1501,0.9931896328926086
1520715213.2339633,1601,0.9553685784339905
1520715226.3264782,1701,0.9836744070053101
1520715239.4004643,1801,0.7166554927825928
1520715252.5650725,1901,0.7991560101509094
1520715265.869301,2001,0.883759617805481
1520715278.9561884,2101,0.8438541889190674
1520715292.0242748,2201,0.7776462435722351
1520715305.1108916,2301,0.7743903398513794
1520715318.2952864,2401,0.7657331228256226
1520715331.336169,2501,0.8567286729812622
1520715344.390631,2601,0.8614744544029236
1520715357.4677527,2701,0.7123998403549194
1520715370.709294,2801,0.740119218826294
1520715383.7855923,2901,0.765316903591156
1520715396.9154043,3001,0.8645684719085693
1520715410.03487,3101,0.7806041836738586
1520715423.2524037,3201,0.8921770453453064
1520715436.313516,3301,0.660129725933075
1520715449.372988,3401,0.8299040198326111
1520715462.4510012,3501,0.7511521577835083
1520715475.6860707,3601,0.6626356840133667
1520715488.745381,3701,0.6723901033401489
1520715501.829887,3801,0.7108637690544128
1520715514.9221704,3901,0.8416948318481445
1520715540.2219858,3908,0.7211294174194336
1520715554.6373396,4008,0.5835610628128052
1520715567.7512488,4108,0.6575481295585632
1520715580.8929052,4208,0.6892859935760498
1520715594.2284157,4308,0.870930016040802
1520715607.3375094,4408,0.6965495347976685
1520715620.4687562,4508,0.6549277305603027
1520715633.5850978,4608,0.637858510017395
1520715647.131728,4708,0.6873928308486938
1520715660.2662215,4808,0.6894401907920837
1520715673.3950279,4908,0.6225371956825256
1520715686.512309,5008,0.6496245861053467
1520715699.825214,5108,0.6514831781387329
1520715712.9468496,5208,0.7940220832824707
1520715726.068817,5308,0.6631641983985901
1520715739.2284727,5408,0.6807104349136353
1520715752.431833,5508,0.5865415334701538
1520715765.571845,5608,0.6800228953361511
1520715778.7062352,5708,0.6543537378311157
1520715791.8370383,5808,0.6834160089492798
1520715805.120676,5908,0.6774853467941284
1520715818.241475,6008,0.6614974737167358
1520715831.3516269,6108,0.6565613150596619
1520715844.4690514,6208,0.8384038209915161
1520715857.6568449,6308,0.5994844436645508
1520715870.794762,6408,0.6343761682510376
1520715883.9273376,6508,0.6851528286933899
1520715897.0506227,6608,0.6436649560928345
1520715910.3369431,6708,0.6762717366218567
1520715923.4468992,6808,0.7223836183547974
1520715936.6137226,6908,0.6145134568214417
1520715949.7303047,7008,0.648827850818634
1520715962.9444244,7108,0.6009273529052734
1520715976.0458045,7208,0.7531515955924988
1520715989.1532705,7308,0.5039445757865906
1520716002.253778,7408,0.7236274480819702
1520716015.5927541,7508,0.7777007222175598
1520716028.7154593,7608,0.7436357140541077
1520716041.856319,7708,0.6912630796432495
1520716054.982049,7808,0.6115503907203674
1520716082.7977867,7815,0.7360478043556213
1520716097.1833234,7915,0.7380397915840149
1520716110.2897334,8015,0.8208861351013184
1520716123.4024673,8115,0.562059223651886
1520716136.6001985,8215,0.6582485437393188
1520716149.7099144,8315,0.7189899682998657
1520716162.8119144,8415,0.8114689588546753
1520716175.9084473,8515,0.729223906993866
1520716189.2085776,8615,0.5866380333900452
1520716202.317389,8715,0.6301289200782776
1520716215.424357,8815,0.6796522736549377
1520716228.5272272,8915,0.6188353300094604
1520716241.7715406,9015,0.6877418160438538
1520716254.8669968,9115,0.6873927116394043
1520716267.9493036,9215,0.7946531772613525
1520716281.0362992,9315,0.6294296383857727
1520716294.3401995,9415,0.557100236415863
1520716307.4402127,9515,0.692507266998291
1520716320.538415,9615,0.6861608624458313
1520716333.6468213,9715,0.6553845405578613
1520716346.8516564,9815,0.5740549564361572
1520716359.9604774,9915,0.6276782751083374
1520716373.049624,10015,0.5861312747001648
1520716386.2014148,10115,0.5767741203308105
1520716399.5188572,10215,0.5403761863708496
1520716412.6162264,10315,0.5718421339988708
1520716425.7304857,10415,0.5934034585952759
1520716438.8263967,10515,0.7499749064445496
1520716452.133337,10615,0.769040048122406
1520716465.242664,10715,0.5868107676506042
1520716478.353326,10815,0.5821253061294556
1520716491.4347522,10915,0.5905700922012329
1520716504.7390084,11015,0.6456365585327148
1520716517.822303,11115,0.6218438744544983
1520716530.9251916,11215,0.7007941007614136
1520716544.0141394,11315,0.4801330864429474
1520716557.299744,11415,0.7074259519577026
1520716570.3920588,11515,0.6078585386276245
1520716583.4792845,11615,0.5721395015716553
1520716596.5780692,11715,0.6228921413421631
1520716624.4249086,11722,0.5969237685203552
1520716638.7930102,11822,0.7439941167831421
1520716651.9070725,11922,0.5721021294593811
1520716665.0338695,12022,0.6056254506111145
1520716678.282678,12122,0.7325026988983154
1520716691.4070065,12222,0.5568666458129883
1520716704.518913,12322,0.6285699605941772
1520716717.643916,12422,0.6105951070785522
1520716730.8715405,12522,0.53453129529953
1520716743.9975636,12622,0.7022169828414917
1520716757.1074686,12722,0.6129927039146423
1520716770.2320733,12822,0.5929082632064819
1520716783.4699433,12922,0.6502774953842163
1520716796.550558,13022,0.6053668260574341
1520716809.64666,13122,0.5371602773666382
1520716822.7212062,13222,0.6532353162765503
1520716835.9314196,13322,0.5746077299118042
1520716849.0091608,13422,0.7351645231246948
1520716862.0800633,13522,0.5428649187088013
1520716875.1782584,13622,0.46684736013412476
1520716888.3819141,13722,0.6605777740478516
1520716901.5040994,13822,0.6024899482727051
1520716914.6051936,13922,0.7180345058441162
1520716927.732155,14022,0.5025960803031921
1520716941.0110316,14122,0.49824127554893494
1520716954.137078,14222,0.5073784589767456
1520716967.224375,14322,0.6522933840751648
1520716980.3398468,14422,0.5385446548461914
1520716993.5880265,14522,0.5011157989501953
1520717006.6742952,14622,0.606201708316803
1520717019.7764864,14722,0.5919793844223022
1520717032.9117088,14822,0.47118425369262695
1520717046.18905,14922,0.6473188400268555
1520717059.2885685,15022,0.5709720849990845
1520717072.4169843,15122,0.6056548953056335
1520717085.4993794,15222,0.5536211133003235
1520717098.7915494,15322,0.5526339411735535
1520717111.8639789,15422,0.5313522219657898
1520717124.9419491,15522,0.5806209444999695
1520717138.016286,15622,0.6229104399681091
1520717164.8104177,15629,0.6578801274299622
1520717179.317032,15729,0.6943185329437256
1520717192.463343,15829,0.5238590836524963
1520717205.5924795,15929,0.4995158910751343
1520717218.8922303,16029,0.6567661762237549
1520717232.0178754,16129,0.5576248168945312
1520717245.158818,16229,0.6007125973701477
1520717258.290625,16329,0.5575876235961914
1520717271.6521592,16429,0.6194794178009033
1520717284.7704413,16529,0.5929274559020996
1520717297.8954751,16629,0.5562222003936768
1520717311.0320792,16729,0.7314296960830688
1520717324.32331,16829,0.5492976903915405
1520717337.4594507,16929,0.5288890600204468
1520717350.6089735,17029,0.4995075762271881
1520717363.7269087,17129,0.531384289264679
1520717377.0037327,17229,0.5357831716537476
1520717390.1012123,17329,0.4943275451660156
1520717403.3294,17429,0.7297168970108032
1520717416.486934,17529,0.6682066321372986
1520717429.808819,17629,0.6118457317352295
1520717442.932213,17729,0.56521075963974
1520717456.080812,17829,0.6740070581436157
1520717469.247805,17929,0.6248611211776733
1520717482.5459569,18029,0.5414626002311707
1520717495.6305933,18129,0.594589352607727
1520717508.7801194,18229,0.6133190989494324
1520717521.912955,18329,0.5884214639663696
1520717535.2490444,18429,0.7128210663795471
1520717548.3787699,18529,0.661130428314209
1520717561.525063,18629,0.5456178188323975
