Wall time,Step,Value
1520958263.0330584,1,2.626063585281372
1520958282.6014647,101,1.8813292980194092
1520958298.435886,201,1.706844687461853
1520958314.2042663,301,1.6639587879180908
1520958330.1613793,401,1.6846449375152588
1520958346.0134313,501,1.5443888902664185
1520958361.8949695,601,1.5153310298919678
1520958377.776792,701,1.6116811037063599
1520958393.6997967,801,1.3792115449905396
1520958409.516333,901,1.2043527364730835
1520958425.3504329,1001,1.3527288436889648
1520958441.1675072,1101,1.317550778388977
1520958457.1369612,1201,1.4105174541473389
1520958472.9543285,1301,1.2135581970214844
1520958488.8346481,1401,1.2520025968551636
1520958504.6628664,1501,1.3002461194992065
1520958520.5984347,1601,1.098105788230896
1520958536.4273996,1701,1.25479257106781
1520958552.280479,1801,1.1632249355316162
1520958568.1454787,1901,1.1834427118301392
1520958584.11334,2001,1.2469674348831177
1520958599.9008734,2101,1.0213412046432495
1520958615.9407923,2201,1.15828275680542
1520958631.8185234,2301,1.0647432804107666
1520958647.7444494,2401,1.1125918626785278
1520958663.6430259,2501,1.0788992643356323
1520958679.513126,2601,1.1546213626861572
1520958695.3886027,2701,1.1771130561828613
1520958711.352042,2801,1.0491431951522827
1520958727.185459,2901,0.9133588075637817
1520958743.057308,3001,0.8594733476638794
1520958758.9167898,3101,0.9886251091957092
1520958774.930246,3201,0.9737533330917358
1520958790.7206154,3301,1.0607596635818481
1520958806.5430918,3401,0.9420099258422852
1520958822.3929982,3501,1.0051372051239014
1520958838.415586,3601,0.936967670917511
1520958854.2879992,3701,0.8659268617630005
1520958870.0926185,3801,0.9332496523857117
1520958885.91902,3901,0.8788233995437622
1520958926.9197855,3908,1.0402462482452393
1520958946.4448218,4008,0.9398943185806274
1520958962.2959049,4108,0.9702104926109314
1520958978.1437624,4208,0.9350742697715759
1520958994.131212,4308,0.8829043507575989
1520959010.1002162,4408,0.8993838429450989
1520959026.0057726,4508,1.076454520225525
1520959041.870327,4608,0.8441358208656311
1520959057.8678076,4708,0.79193514585495
1520959073.8330462,4808,0.7920390367507935
1520959089.7907717,4908,0.8212814927101135
1520959105.7135994,5008,0.9084864854812622
1520959121.7696424,5108,0.915540337562561
1520959137.6192505,5208,0.7848402857780457
1520959153.4989307,5308,0.8992139101028442
1520959169.3525593,5408,0.8908140659332275
1520959185.4161873,5508,0.9389572739601135
1520959201.283816,5608,0.8009846806526184
1520959217.2579606,5708,0.8562660813331604
1520959233.1399543,5808,0.8575847148895264
1520959249.1861722,5908,0.7956216335296631
1520959265.0414002,6008,0.79743891954422
1520959280.9657416,6108,0.7821569442749023
1520959296.830246,6208,0.8945996761322021
1520959312.7702434,6308,0.8239263892173767
1520959328.7054403,6408,0.8075968027114868
