Wall time,Step,Value
1521058355.5888844,1,2.64973783493042
1521058373.3322308,101,1.7171411514282227
1521058388.4568903,201,1.5506287813186646
1521058403.4634707,301,1.45946204662323
1521058418.6132135,401,1.5190339088439941
1521058433.4805126,501,1.1601378917694092
1521058448.4163039,601,1.2682230472564697
1521058463.8272169,701,1.3296395540237427
1521058479.1124496,801,1.2166531085968018
1521058494.1132774,901,1.1537753343582153
1521058509.058752,1001,1.1111798286437988
1521058524.1054742,1101,0.9334997534751892
1521058539.4310906,1201,0.9499480724334717
1521058554.3190978,1301,0.852580189704895
1521058569.2715151,1401,0.8835183382034302
1521058584.3841512,1501,0.9790973663330078
1521058599.7183907,1601,0.8488823771476746
1521058614.8192039,1701,0.9280354976654053
1521058629.7232294,1801,1.056527853012085
1521058644.7045844,1901,0.8823171854019165
1521058659.9233618,2001,0.735623300075531
1521058674.9293156,2101,0.7022807598114014
1521058690.0424907,2201,0.8622946739196777
1521058705.684529,2301,0.7096981406211853
1521058721.0519123,2401,0.8189626336097717
1521058736.0319567,2501,0.6812687516212463
1521058751.0754466,2601,0.8596022129058838
1521058765.9766927,2701,0.6913906931877136
1521058781.078151,2801,0.6306346654891968
1521058796.0180538,2901,0.7494645118713379
1521058811.173782,3001,0.8067823648452759
1521058826.5351732,3101,0.6849485635757446
1521058841.8587952,3201,0.5961897969245911
1521058856.7839208,3301,0.6307754516601562
1521058871.6961544,3401,0.7545755505561829
1521058886.7537694,3501,0.6625385284423828
1521058901.8820772,3601,0.7648425102233887
1521058916.7707212,3701,0.7780647277832031
1521058931.779405,3801,0.6516788005828857
1521058946.9655104,3901,0.5590267181396484
1521058999.0215487,3908,0.6594521999359131
1521059016.3432896,4008,0.755186140537262
1521059031.4592247,4108,0.7712128758430481
1521059046.5338728,4208,0.7020817995071411
1521059061.5072174,4308,0.5067455768585205
1521059076.8851466,4408,0.6386317014694214
1521059091.9252753,4508,0.5926539301872253
1521059106.7838287,4608,0.7168370485305786
1521059122.021482,4708,0.6505001783370972
1521059137.091178,4808,0.7229773998260498
1521059152.007643,4908,0.5666046738624573
1521059166.9945672,5008,0.5409604907035828
1521059182.396551,5108,0.6808682084083557
1521059197.5344326,5208,0.6059985756874084
1521059212.4773712,5308,0.7353347539901733
1521059227.6247375,5408,0.6591622829437256
1521059243.0851595,5508,0.49654722213745117
1521059258.2049592,5608,0.6213223934173584
1521059273.103555,5708,0.6285576820373535
1521059288.1532123,5808,0.5984702110290527
1521059303.3660686,5908,0.6286057233810425
1521059318.6075,6008,0.5186052322387695
1521059333.6096892,6108,0.6373018026351929
1521059348.5172393,6208,0.5249400734901428
1521059363.8214912,6308,0.6284582018852234
1521059378.8716547,6408,0.5204988718032837
1521059393.8310084,6508,0.614041805267334
1521059408.7387676,6608,0.6463307738304138
1521059423.9676538,6708,0.5389389991760254
1521059439.1942685,6808,0.4479672908782959
1521059454.0852237,6908,0.38056236505508423
1521059469.0793765,7008,0.4966071546077728
1521059484.1324599,7108,0.4620566666126251
1521059499.0353084,7208,0.6059187650680542
1521059514.194312,7308,0.6293391585350037
1521059529.2454455,7408,0.5496867299079895
1521059544.2531986,7508,0.41842931509017944
1521059559.511887,7608,0.6110965609550476
1521059574.6408906,7708,0.5421699285507202
1521059589.6462884,7808,0.4815928339958191
1521059634.7738252,7815,0.530048131942749
1521059652.2699966,7915,0.597834050655365
1521059667.4076965,8015,0.44815945625305176
1521059682.756766,8115,0.5179067254066467
1521059697.7753487,8215,0.5312904119491577
1521059712.6456983,8315,0.5958647727966309
1521059727.5493832,8415,0.4552423357963562
1521059742.6103194,8515,0.5659383535385132
1521059757.8525352,8615,0.4323260486125946
1521059772.9782755,8715,0.43231064081192017
1521059787.9387014,8815,0.5629281997680664
1521059803.0963264,8915,0.5345498323440552
1521059818.0930355,9015,0.39305493235588074
1521059833.0737162,9115,0.5061230659484863
1521059848.0270526,9215,0.47016897797584534
1521059863.0612829,9315,0.384369820356369
1521059878.3468287,9415,0.4298310875892639
1521059893.4556823,9515,0.510604202747345
1521059908.3025074,9615,0.5334314107894897
1521059923.8062778,9715,0.5174955129623413
1521059938.9136891,9815,0.6627406477928162
1521059953.8266437,9915,0.4727479815483093
1521059969.0148072,10015,0.667289137840271
1521059984.0200174,10115,0.48538950085639954
1521059999.0163877,10215,0.48138880729675293
1521060014.288635,10315,0.5044095516204834
1521060029.1838617,10415,0.38037896156311035
1521060044.3626783,10515,0.5149269104003906
1521060059.7270455,10615,0.4213958978652954
1521060074.8280709,10715,0.5145776867866516
1521060089.7641952,10815,0.5436453819274902
1521060104.678108,10915,0.46597281098365784
1521060120.0106494,11015,0.633540153503418
1521060135.019055,11115,0.5255004167556763
1521060149.9088407,11215,0.4974018931388855
1521060165.2560701,11315,0.5084364414215088
1521060180.5426493,11415,0.49266165494918823
1521060195.462273,11515,0.3628125786781311
1521060210.4959426,11615,0.4459911584854126
1521060225.545038,11715,0.513194739818573
1521060267.4101543,11722,0.4151323735713959
1521060284.902266,11822,0.3718695044517517
1521060300.309301,11922,0.4398411810398102
1521060315.2537334,12022,0.5827051401138306
1521060330.5598192,12122,0.4774334132671356
1521060345.3888493,12222,0.5708929300308228
1521060360.361097,12322,0.2931872606277466
1521060375.1385255,12422,0.3791685700416565
1521060390.3674967,12522,0.4826587438583374
1521060405.4180088,12622,0.4675449728965759
1521060420.6680365,12722,0.40573370456695557
1521060435.55351,12822,0.4734364151954651
1521060450.773893,12922,0.5781552195549011
1521060465.914332,13022,0.35342884063720703
1521060480.8610952,13122,0.42451390624046326
1521060495.9920366,13222,0.40587979555130005
1521060511.1635313,13322,0.44014546275138855
1521060525.9691942,13422,0.4042135179042816
1521060541.158132,13522,0.389751136302948
1521060556.2103589,13622,0.4603240191936493
1521060571.3864458,13722,0.3068969249725342
1521060586.2495816,13822,0.4039754271507263
1521060601.411917,13922,0.451354444026947
1521060616.400176,14022,0.39226245880126953
1521060631.5684233,14122,0.43353378772735596
1521060646.5787017,14222,0.3860126733779907
1521060661.5212538,14322,0.42306452989578247
1521060676.4777856,14422,0.40404582023620605
1521060691.659249,14522,0.4951919615268707
1521060706.6503687,14622,0.3587307929992676
1521060721.6019275,14722,0.3990258574485779
1521060736.6008887,14822,0.45388102531433105
1521060751.835901,14922,0.38038328289985657
1521060766.7516942,15022,0.3518978953361511
1521060781.9072046,15122,0.5463863015174866
1521060796.8648741,15222,0.3439725637435913
1521060812.0867598,15322,0.27855613827705383
1521060827.1401646,15422,0.43487218022346497
1521060842.0470035,15522,0.36974456906318665
1521060857.1020553,15622,0.36784160137176514
1521060901.7375307,15629,0.48384779691696167
1521060919.199475,15729,0.4111650884151459
1521060934.1670527,15829,0.4932081699371338
1521060949.168566,15929,0.48853838443756104
1521060964.7006154,16029,0.3443448841571808
1521060979.7243574,16129,0.3711837828159332
1521060994.6006505,16229,0.35649484395980835
1521061009.661916,16329,0.4178473949432373
1521061024.8038983,16429,0.3425775170326233
1521061040.462401,16529,0.3431937098503113
1521061055.3799748,16629,0.4160807132720947
1521061070.3994923,16729,0.4039316177368164
1521061085.6707294,16829,0.45063573122024536
1521061100.6127594,16929,0.39324891567230225
1521061115.6171772,17029,0.4357377290725708
1521061130.6123273,17129,0.5115921497344971
1521061146.1085453,17229,0.4388635754585266
1521061161.4047287,17329,0.4011855125427246
1521061176.34022,17429,0.5004581809043884
1521061191.4512146,17529,0.3779548406600952
1521061206.9434412,17629,0.42750799655914307
1521061222.0129735,17729,0.3016207218170166
1521061236.9746556,17829,0.34252649545669556
1521061251.902855,17929,0.30410417914390564
1521061267.4115593,18029,0.3912518620491028
1521061282.692857,18129,0.3184274137020111
1521061297.7642412,18229,0.4888378381729126
1521061312.707087,18329,0.4229552149772644
1521061327.8766177,18429,0.33529365062713623
1521061342.66061,18529,0.37006187438964844
