Wall time,Step,Value
1520656117.4795039,3907,0.11460000276565552
1520656590.873331,7814,0.1451999992132187
1520657065.8514507,11721,0.20389999449253082
1520657541.070193,15628,0.22830000519752502
1520658016.0555809,19535,0.2558000087738037
1520658491.5071688,23442,0.28299999237060547
1520658966.277247,27349,0.302700012922287
1520659441.6175487,31256,0.3156999945640564
1520659916.4899867,35163,0.3253999948501587
1520660391.2442987,39070,0.33219999074935913
1520660866.4710455,42977,0.3361999988555908
1520661340.9283535,46884,0.3375999927520752
1520661815.5996034,50791,0.34040001034736633
1520662291.5367782,54698,0.34850001335144043
1520662765.242285,58605,0.3528999984264374
1520663239.6761231,62512,0.3571999967098236
1520663713.7208662,66419,0.3634999990463257
1520664187.7720644,70326,0.36719998717308044
1520664663.509761,74233,0.3714999854564667
1520665137.6182318,78140,0.37709999084472656
1520665611.4268067,82047,0.3806000053882599
1520666087.0511346,85954,0.3824999928474426
1520666562.3302753,89861,0.38850000500679016
1520667038.7489579,93768,0.3903999924659729
1520667513.5541496,97675,0.3930000066757202
